agno_fecun;COD_MUN_RESIDENCIA;total
1976;70429;2839
1976;70473;1120
1976;70508;2070
1976;70523;810
1976;70670;2845
1976;70678;1631
1976;70702;1087
1976;70708;4979
1976;70713;5690
1976;70717;1554
1976;70742;2792
1976;70771;1949
1976;70820;2372
1976;70823;1578
1976;73001;64215
1976;73024;394
1976;73026;652
1976;73030;644
1976;73043;518
1976;73055;1141
1976;73067;1157
1976;73124;1227
1976;73148;624
1976;73152;442
1976;73168;4300
1976;73200;653
1976;73217;2208
1976;73226;683
1976;73236;737
1976;73268;8561
1976;73270;620
1976;73275;1345
1976;73283;2620
1976;73319;3195
1976;73347;421
1976;73349;3393
1976;73352;736
1976;73408;1931
1976;73411;4229
1976;73443;3747
1976;73449;2771
1976;73461;215
1976;73483;1703
1976;73504;2544
1976;73520;750
1976;73547;370
1976;73555;1372
1976;73563;771
1976;73585;2578
1976;73616;1114
1976;73622;262
1976;73624;1726
1976;73671;1308
1976;73675;855
1976;73678;1166
1976;73686;361
1976;73770;332
1976;73854;396
1976;73861;1213
1976;73870;616
1976;73873;445
1976;76001;274378
1976;76020;1088
1976;76036;1743
1976;76041;1476
1976;76054;464
1976;76100;1289
1976;76109;21362
1976;76111;16690
1976;76113;2417
1976;76122;3211
1976;76126;1361
1976;76130;6449
1976;76147;18802
1976;76233;3320
1976;76243;605
1976;76246;568
1976;76248;5077
1976;76250;907
1976;76275;5561
1976;76306;1871
1976;76318;2981
1976;76364;10288
1976;76377;1122
1976;76400;3504
1976;76403;1528
1976;76497;1095
1976;76520;39225
1976;76563;4237
1976;76606;1429
1976;76616;1374
1976;76622;4173
1976;76670;1008
1976;76736;4841
1976;76823;1424
1976;76828;1621
1976;76834;25219
1976;76845;349
1976;76863;741
1976;76869;870
1976;76890;1257
1976;76892;9432
1976;76895;4583
1976;81001;5991
1976;81065;2274
1976;81220;225
1976;81300;910
1976;81591;214
1976;81736;3419
1976;81794;2572
1976;85001;8893
1976;85010;1895
1976;85015;134
1976;85125;561
1976;85136;75
1976;85139;760
1976;85162;864
1976;85225;501
1976;85230;556
1976;85250;2132
1976;85263;593
1976;85279;95
1976;85300;229
1976;85315;99
1976;85325;493
1976;85400;440
1976;85410;975
1976;85430;641
1976;85440;1672
1976;86001;3638
1976;86219;413
1976;86320;1929
1976;86568;3377
1976;86569;633
1976;86571;683
1976;86573;1057
1976;86749;1329
1976;86755;458
1976;86757;794
1976;86760;609
1976;86865;1639
1976;86885;1284
1976;88001;5304
1976;88564;340
1976;91001;2626
1976;91263;24
1976;91405;29
1976;91407;49
1976;91430;4
1976;91460;15
1976;91530;
1976;91536;10
1976;91540;261
1976;91669;11
1976;91798;41
1976;94001;1401
1976;94343;13
1976;94663;5
1976;94883;4
1976;94884;18
1976;94885;2
1976;94886;3
1976;94887;1
1976;94888;7
1976;95001;2877
1976;95015;258
1976;95025;502
1976;95200;202
1976;97001;1275
1976;97161;93
1976;97511;58
1976;97666;48
1976;97777;6
1976;97889;37
1976;99001;1225
1976;99524;372
1976;99624;156
1976;99773;1145
1977;;661195
1977;05001;333543
1977;05002;1901
1977;05004;191
1977;05021;412
1977;05030;2614
1977;05031;1619
1977;05034;3876
1977;05036;485
1977;05038;880
1977;05040;836
1977;05042;2323
1977;05044;539
1977;05045;8168
1977;05051;2185
1977;05055;626
1977;05059;669
1977;05079;4531
1977;05086;339
1977;05088;45825
1977;05091;675
1977;05093;1249
1977;05101;2697
1977;05107;410
1977;05113;546
1977;05120;1480
1977;05125;553
1977;05129;9908
1977;05134;515
1977;05138;1369
1977;05142;524
1977;05145;567
1977;05147;2691
1977;05148;3807
1977;05150;415
1977;05154;7320
1977;05172;3885
1977;05190;1203
1977;05197;1455
1977;05206;427
1977;05209;1688
1977;05212;7489
1977;05234;1535
1977;05237;1748
1977;05240;1239
1977;05250;3047
1977;05264;698
1977;05266;32382
1977;05282;2189
1977;05284;1756
1977;05306;385
1977;05308;4988
1977;05310;902
1977;05313;946
1977;05315;519
1977;05318;4184
1977;05321;631
1977;05347;553
1977;05353;465
1977;05360;34479
1977;05361;1476
1977;05364;1572
1977;05368;1484
1977;05376;6988
1977;05380;5104
1977;05390;617
1977;05400;1820
1977;05411;902
1977;05425;756
1977;05440;5020
1977;05467;700
1977;05475;193
1977;05480;980
1977;05483;957
1977;05490;2894
1977;05495;1442
1977;05501;251
1977;05541;1876
1977;05543;576
1977;05576;799
1977;05579;3836
1977;05585;1087
1977;05591;903
1977;05604;1481
1977;05607;1622
1977;05615;16392
1977;05628;611
1977;05631;7537
1977;05642;1434
1977;05647;498
1977;05649;1295
1977;05652;501
1977;05656;1091
1977;05658;241
1977;05659;1329
1977;05660;1009
1977;05664;1902
1977;05665;2105
1977;05667;1364
1977;05670;1660
1977;05674;1553
1977;05679;2693
1977;05686;2658
1977;05690;897
1977;05697;2656
1977;05736;2464
1977;05756;3265
1977;05761;1232
1977;05789;1810
1977;05790;1751
1977;05792;522
1977;05809;1034
1977;05819;385
1977;05837;7737
1977;05842;530
1977;05847;2421
1977;05854;902
1977;05856;625
1977;05858;1013
1977;05861;1176
1977;05873;451
1977;05885;526
1977;05887;3838
1977;05890;1864
1977;05893;709
1977;05895;1445
1977;08001;160518
1977;08078;4865
1977;08137;2289
1977;08141;1163
1977;08296;2798
1977;08372;1269
1977;08421;2030
1977;08433;8506
1977;08436;1447
1977;08520;1922
1977;08549;340
1977;08558;1089
1977;08560;1560
1977;08573;2696
1977;08606;2146
1977;08634;1993
1977;08638;8261
1977;08675;1020
1977;08685;2571
1977;08758;43126
1977;08770;855
1977;08832;769
1977;08849;661
1977;11001;846367
1977;13001;104514
1977;13006;1379
1977;13030;571
1977;13042;498
1977;13052;5394
1977;13062;858
1977;13074;950
1977;13140;1929
1977;13160;353
1977;13188;976
1977;13212;1095
1977;13222;934
1977;13244;5820
1977;13248;684
1977;13268;550
1977;13300;880
1977;13430;11632
1977;13433;2195
1977;13440;980
1977;13442;3833
1977;13458;439
1977;13468;4242
1977;13473;824
1977;13490;258
1977;13549;1473
1977;13580;335
1977;13600;595
1977;13620;756
1977;13647;1463
1977;13650;868
1977;13654;2218
1977;13655;577
1977;13657;3341
1977;13667;1000
1977;13670;1193
1977;13673;962
1977;13683;1284
1977;13688;1368
1977;13744;997
1977;13760;877
1977;13780;919
1977;13810;931
1977;13836;6625
1977;13838;1065
1977;13873;1383
1977;13894;900
1977;15001;19326
1977;15022;217
1977;15047;1273
1977;15051;436
1977;15087;842
1977;15090;204
1977;15092;290
1977;15097;852
1977;15104;537
1977;15106;217
1977;15109;519
1977;15114;80
1977;15131;349
1977;15135;315
1977;15162;453
1977;15172;391
1977;15176;5852
1977;15180;474
1977;15183;873
1977;15185;442
1977;15187;246
1977;15189;446
1977;15204;926
1977;15212;358
1977;15215;230
1977;15218;345
1977;15223;376
1977;15224;301
1977;15226;178
1977;15232;431
1977;15236;175
1977;15238;13815
1977;15244;435
1977;15248;340
1977;15272;694
1977;15276;522
1977;15293;294
1977;15296;476
1977;15299;2116
1977;15317;220
1977;15322;1258
1977;15325;468
1977;15332;405
1977;15362;178
1977;15367;680
1977;15368;412
1977;15377;344
1977;15380;316
1977;15401;129
1977;15403;371
1977;15407;1199
1977;15425;521
1977;15442;494
1977;15455;1047
1977;15464;506
1977;15466;492
1977;15469;2485
1977;15476;431
1977;15480;631
1977;15491;1284
1977;15494;523
1977;15500;229
1977;15507;587
1977;15511;316
1977;15514;290
1977;15516;3291
1977;15518;152
1977;15522;212
1977;15531;745
1977;15533;136
1977;15537;587
1977;15542;711
1977;15550;115
1977;15572;3721
1977;15580;446
1977;15599;953
1977;15600;470
1977;15621;309
1977;15632;1072
1977;15638;280
1977;15646;1352
1977;15660;192
1977;15664;474
1977;15667;429
1977;15673;542
1977;15676;321
1977;15681;440
1977;15686;643
1977;15690;310
1977;15693;1040
1977;15696;276
1977;15720;295
1977;15723;163
1977;15740;583
1977;15753;1302
1977;15755;741
1977;15757;754
1977;15759;15484
1977;15761;370
1977;15762;257
1977;15763;630
1977;15764;506
1977;15774;340
1977;15776;517
1977;15778;542
1977;15790;577
1977;15798;506
1977;15804;994
1977;15806;911
1977;15808;243
1977;15810;381
1977;15814;750
1977;15816;384
1977;15820;333
1977;15822;456
1977;15832;128
1977;15835;758
1977;15837;737
1977;15839;223
1977;15842;740
1977;15861;1194
1977;15879;326
1977;15897;505
1977;17001;58772
1977;17013;2395
1977;17042;3768
1977;17050;1341
1977;17088;959
1977;17174;6544
1977;17272;1074
1977;17380;7953
1977;17388;615
1977;17433;1846
1977;17442;572
1977;17444;1309
1977;17446;204
1977;17486;2097
1977;17495;474
1977;17513;1669
1977;17524;1147
1977;17541;2086
1977;17614;5970
1977;17616;1025
1977;17653;2221
1977;17662;1864
1977;17665;415
1977;17777;2941
1977;17867;835
1977;17873;4486
1977;17877;1506
1977;18001;13290
1977;18029;314
1977;18094;604
1977;18150;1234
1977;18205;534
1977;18247;1535
1977;18256;910
1977;18410;672
1977;18460;415
1977;18479;230
1977;18592;1554
1977;18610;641
1977;18753;2195
1977;18756;394
1977;18785;332
1977;18860;403
1977;19001;33616
1977;19022;1714
1977;19050;1390
1977;19075;1740
1977;19100;4051
1977;19110;1719
1977;19130;2854
1977;19137;2179
1977;19142;1868
1977;19212;2011
1977;19256;4136
1977;19290;520
1977;19300;864
1977;19318;1868
1977;19355;1819
1977;19364;861
1977;19392;1076
1977;19397;1897
1977;19418;647
1977;19450;1680
1977;19455;2156
1977;19473;1814
1977;19513;669
1977;19517;1990
1977;19532;3013
1977;19533;339
1977;19548;3136
1977;19573;4495
1977;19585;1085
1977;19622;1056
1977;19693;926
1977;19698;9186
1977;19701;331
1977;19743;2431
1977;19760;1030
1977;19780;1293
1977;19785;613
1977;19807;2986
1977;19809;1056
1977;19821;1670
1977;19824;1193
1977;19845;1193
1977;20001;39129
1977;20011;7961
1977;20013;4361
1977;20032;1145
1977;20045;894
1977;20060;2295
1977;20175;2307
1977;20178;1929
1977;20228;2368
1977;20238;1865
1977;20250;1515
1977;20295;943
1977;20310;333
1977;20383;977
1977;20400;1700
1977;20443;617
1977;20517;1390
1977;20550;1220
1977;20570;945
1977;20614;899
1977;20621;1536
1977;20710;1578
1977;20750;1120
1977;20770;1108
1977;20787;1043
1977;23001;44065
1977;23068;2931
1977;23079;1258
1977;23090;1053
1977;23162;9386
1977;23168;1195
1977;23182;3886
1977;23189;4882
1977;23300;1470
1977;23350;882
1977;23417;10898
1977;23419;1044
1977;23464;1322
1977;23466;5397
1977;23500;1645
1977;23555;6053
1977;23570;2276
1977;23574;1538
1977;23580;1935
1977;23586;1350
1977;23660;9363
1977;23670;2721
1977;23672;2024
1977;23675;2697
1977;23678;1564
1977;23682;396
1977;23686;3956
1977;23807;5712
1977;23815;2069
1977;23855;2309
1977;25001;2477
1977;25019;400
1977;25035;1021
1977;25040;1259
1977;25053;1073
1977;25086;176
1977;25095;219
1977;25099;567
1977;25120;281
1977;25123;778
1977;25126;5076
1977;25148;1232
1977;25151;1750
1977;25154;720
1977;25168;368
1977;25175;13438
1977;25178;813
1977;25181;999
1977;25183;1592
1977;25200;1266
1977;25214;1714
1977;25224;463
1977;25245;2448
1977;25258;526
1977;25260;933
1977;25269;11436
1977;25279;1097
1977;25281;536
1977;25286;6188
1977;25288;432
1977;25290;18375
1977;25293;472
1977;25295;611
1977;25297;1280
1977;25299;388
1977;25307;16466
1977;25312;402
1977;25317;970
1977;25320;2668
1977;25322;966
1977;25324;266
1977;25326;520
1977;25328;350
1977;25335;334
1977;25339;246
1977;25368;277
1977;25372;797
1977;25377;2016
1977;25386;3793
1977;25394;1182
1977;25398;682
1977;25402;1370
1977;25407;681
1977;25426;669
1977;25430;5949
1977;25436;488
1977;25438;642
1977;25473;6356
1977;25483;236
1977;25486;712
1977;25488;405
1977;25489;357
1977;25491;524
1977;25506;421
1977;25513;2938
1977;25518;456
1977;25524;395
1977;25530;354
1977;25535;727
1977;25572;1074
1977;25580;302
1977;25592;527
1977;25594;453
1977;25596;739
1977;25599;783
1977;25612;745
1977;25645;919
1977;25649;721
1977;25653;415
1977;25658;684
1977;25662;970
1977;25718;929
1977;25736;688
1977;25740;2467
1977;25743;1794
1977;25745;761
1977;25754;32552
1977;25758;1688
1977;25769;951
1977;25772;1102
1977;25777;422
1977;25779;487
1977;25781;323
1977;25785;1289
1977;25793;439
1977;25797;647
1977;25799;1272
1977;25805;435
1977;25807;319
1977;25815;1646
1977;25817;2000
1977;25823;432
1977;25839;942
1977;25841;647
1977;25843;3414
1977;25845;571
1977;25851;511
1977;25862;824
1977;25867;389
1977;25871;216
1977;25873;1103
1977;25875;3291
1977;25878;1386
1977;25885;1400
1977;25898;346
1977;25899;12223
1977;27001;11055
1977;27006;594
1977;27025;819
1977;27050;428
1977;27073;506
1977;27075;617
1977;27077;888
1977;27099;495
1977;27135;350
1977;27150;235
1977;27160;317
1977;27205;924
1977;27245;523
1977;27250;454
1977;27361;2186
1977;27372;173
1977;27413;557
1977;27425;351
1977;27430;559
1977;27450;616
1977;27491;432
1977;27495;454
1977;27580;390
1977;27600;477
1977;27615;771
1977;27660;206
1977;27745;165
1977;27787;1294
1977;27800;465
1977;27810;387
1977;41001;39977
1977;41006;1391
1977;41013;685
1977;41016;1205
1977;41020;1572
1977;41026;274
1977;41078;551
1977;41132;2882
1977;41206;547
1977;41244;305
1977;41298;6194
1977;41306;2018
1977;41319;1237
1977;41349;556
1977;41357;707
1977;41359;1851
1977;41378;833
1977;41396;4459
1977;41483;385
1977;41503;584
1977;41518;393
1977;41524;1538
1977;41530;643
1977;41548;841
1977;41551;10608
1977;41615;1368
1977;41660;652
1977;41668;2558
1977;41676;668
1977;41770;1120
1977;41791;1055
1977;41797;735
1977;41799;787
1977;41801;538
1977;41807;1551
1977;41872;588
1977;41885;634
1977;44001;16871
1977;44035;1042
1977;44078;1765
1977;44090;1149
1977;44098;608
1977;44110;639
1977;44279;2605
1977;44378;818
1977;44420;96
1977;44430;14389
1977;44560;3672
1977;44650;3782
1977;44847;10411
1977;44855;720
1977;44874;1994
1977;47001;46767
1977;47030;722
1977;47053;1971
1977;47058;1636
1977;47161;679
1977;47170;965
1977;47189;9479
1977;47205;974
1977;47245;4944
1977;47258;1316
1977;47268;1037
1977;47288;5964
1977;47318;2442
1977;47460;918
1977;47541;681
1977;47545;622
1977;47551;2969
1977;47555;4327
1977;47570;1589
1977;47605;557
1977;47660;618
1977;47675;692
1977;47692;1729
1977;47703;684
1977;47707;1385
1977;47720;640
1977;47745;1132
1977;47798;773
1977;47960;521
1977;47980;3162
1977;50001;44967
1977;50006;6064
1977;50110;257
1977;50124;261
1977;50150;568
1977;50223;381
1977;50226;1530
1977;50245;134
1977;50251;492
1977;50270;275
1977;50287;765
1977;50313;5652
1977;50318;779
1977;50325;229
1977;50330;629
1977;50350;420
1977;50370;381
1977;50400;691
1977;50450;355
1977;50568;1299
1977;50573;2083
1977;50577;469
1977;50590;548
1977;50606;1050
1977;50680;465
1977;50683;454
1977;50686;105
1977;50689;2010
1977;50711;914
1977;52001;44879
1977;52019;777
1977;52022;739
1977;52036;894
1977;52051;676
1977;52079;1782
1977;52083;583
1977;52110;2077
1977;52203;842
1977;52207;1058
1977;52210;712
1977;52215;1351
1977;52224;920
1977;52227;2769
1977;52233;569
1977;52240;950
1977;52250;1099
1977;52254;608
1977;52256;682
1977;52258;1155
1977;52260;1422
1977;52287;719
1977;52317;1819
1977;52320;1223
1977;52323;632
1977;52352;731
1977;52354;653
1977;52356;11953
1977;52378;1731
1977;52381;1004
1977;52385;326
1977;52390;390
1977;52399;2932
1977;52405;758
1977;52411;1052
1977;52418;831
1977;52427;447
1977;52435;709
1977;52473;516
1977;52480;356
1977;52490;967
1977;52506;692
1977;52520;380
1977;52540;827
1977;52560;1123
1977;52565;482
1977;52573;989
1977;52585;1839
1977;52612;1153
1977;52621;659
1977;52678;2605
1977;52683;2099
1977;52685;716
1977;52687;1616
1977;52693;1587
1977;52694;583
1977;52696;439
1977;52699;770
1977;52720;690
1977;52786;1606
1977;52788;1006
1977;52835;11915
1977;52838;4371
1977;52885;970
1977;54001;85804
1977;54003;2222
1977;54051;758
1977;54099;583
1977;54109;280
1977;54125;238
1977;54128;676
1977;54172;1351
1977;54174;888
1977;54206;1234
1977;54223;726
1977;54239;419
1977;54245;925
1977;54250;635
1977;54261;1809
1977;54313;538
1977;54344;499
1977;54347;459
1977;54377;540
1977;54385;545
1977;54398;568
1977;54405;6477
1977;54418;272
1977;54480;304
1977;54498;11514
1977;54518;5525
1977;54520;418
1977;54553;1226
1977;54599;837
1977;54660;804
1977;54670;571
1977;54673;391
1977;54680;231
1977;54720;1415
1977;54743;413
1977;54800;750
1977;54810;2626
1977;54820;1345
1977;54871;380
1977;54874;11335
1977;63001;45599
1977;63111;227
1977;63130;7930
1977;63190;2675
1977;63212;455
1977;63272;1245
1977;63302;745
1977;63401;3345
1977;63470;4034
1977;63548;538
1977;63594;3706
1977;63690;553
1977;66001;68522
1977;66045;1143
1977;66075;529
1977;66088;2454
1977;66170;25265
1977;66318;1212
1977;66383;704
1977;66400;4027
1977;66440;1709
1977;66456;1075
1977;66572;895
1977;66594;2524
1977;66682;8903
1977;66687;1121
1977;68001;79506
1977;68013;194
1977;68020;370
1977;68051;600
1977;68077;2946
1977;68079;729
1977;68081;20420
1977;68092;327
1977;68101;1008
1977;68121;178
1977;68132;107
1977;68147;674
1977;68152;413
1977;68160;139
1977;68162;574
1977;68167;1217
1977;68169;264
1977;68176;240
1977;68179;450
1977;68190;1921
1977;68207;613
1977;68209;211
1977;68211;460
1977;68217;473
1977;68229;937
1977;68235;765
1977;68245;200
1977;68250;326
1977;68255;1068
1977;68264;189
1977;68266;363
1977;68271;452
1977;68276;30207
1977;68296;323
1977;68298;274
1977;68307;12531
1977;68318;519
1977;68320;465
1977;68322;161
1977;68324;456
1977;68327;353
1977;68344;171
1977;68368;353
1977;68370;99
1977;68377;539
1977;68385;807
1977;68397;492
1977;68406;2561
1977;68418;664
1977;68425;268
1977;68432;2488
1977;68444;380
1977;68464;975
1977;68468;455
1977;68498;404
1977;68500;916
1977;68502;548
1977;68522;125
1977;68524;198
1977;68533;302
1977;68547;11473
1977;68549;332
1977;68572;1279
1977;68573;304
1977;68575;1962
1977;68615;1827
1977;68655;1632
1977;68669;919
1977;68673;279
1977;68679;7203
1977;68682;282
1977;68684;469
1977;68686;253
1977;68689;2274
1977;68705;152
1977;68720;245
1977;68745;649
1977;68755;3817
1977;68770;912
1977;68773;753
1977;68780;318
1977;68820;427
1977;68855;465
1977;68861;2129
1977;68867;135
1977;68872;767
1977;68895;989
1977;70001;31782
1977;70110;735
1977;70124;832
1977;70204;545
1977;70215;6346
1977;70221;848
1977;70230;344
1977;70233;755
1977;70235;1456
1977;70265;1047
1977;70400;908
1977;70418;1773
1977;70429;2953
1977;70473;1187
1977;70508;2166
1977;70523;849
1977;70670;3004
1977;70678;1707
1977;70702;1141
1977;70708;5230
1977;70713;5936
1977;70717;1627
1977;70742;2936
1977;70771;2030
1977;70820;2532
1977;70823;1648
1977;73001;67965
1977;73024;406
1977;73026;693
1977;73030;679
1977;73043;552
1977;73055;1199
1977;73067;1220
1977;73124;1310
1977;73148;660
1977;73152;477
1977;73168;4561
1977;73200;677
1977;73217;2329
1977;73226;731
1977;73236;773
1977;73268;9093
1977;73270;657
1977;73275;1418
1977;73283;2786
1977;73319;3313
1977;73347;444
1977;73349;3588
1977;73352;776
1977;73408;2049
1977;73411;4465
1977;73443;3958
1977;73449;2969
1977;73461;233
1977;73483;1794
1977;73504;2675
1977;73520;783
1977;73547;384
1977;73555;1493
1977;73563;813
1977;73585;2711
1977;73616;1191
1977;73622;291
1977;73624;1812
1977;73671;1383
1977;73675;908
1977;73678;1226
1977;73686;375
1977;73770;344
1977;73854;422
1977;73861;1277
1977;73870;656
1977;73873;468
1977;76001;290690
1977;76020;1161
1977;76036;1863
1977;76041;1561
1977;76054;489
1977;76100;1356
1977;76109;22857
1977;76111;17684
1977;76113;2541
1977;76122;3400
1977;76126;1462
1977;76130;6895
1977;76147;19830
1977;76233;3506
1977;76243;639
1977;76246;599
1977;76248;5417
1977;76250;965
1977;76275;5908
1977;76306;1983
1977;76318;3160
1977;76364;10976
1977;76377;1177
1977;76400;3719
1977;76403;1597
1977;76497;1147
1977;76520;41528
1977;76563;4484
1977;76606;1522
1977;76616;1462
1977;76622;4406
1977;76670;1071
1977;76736;5101
1977;76823;1512
1977;76828;1720
1977;76834;26746
1977;76845;374
1977;76863;781
1977;76869;913
1977;76890;1335
1977;76892;10060
1977;76895;4884
1977;81001;6463
1977;81065;2438
1977;81220;245
1977;81300;975
1977;81591;234
1977;81736;3671
1977;81794;2789
1977;85001;9632
1977;85010;2057
1977;85015;142
1977;85125;591
1977;85136;82
1977;85139;811
1977;85162;924
1977;85225;539
1977;85230;596
1977;85250;2250
1977;85263;635
1977;85279;99
1977;85300;252
1977;85315;105
1977;85325;510
1977;85400;455
1977;85410;1064
1977;85430;697
1977;85440;1800
1977;86001;3860
1977;86219;440
1977;86320;2079
1977;86568;3634
1977;86569;666
1977;86571;737
1977;86573;1130
1977;86749;1406
1977;86755;488
1977;86757;851
1977;86760;634
1977;86865;1760
1977;86885;1371
1977;88001;5757
1977;88564;369
1977;91001;2833
1977;91263;24
1977;91405;29
1977;91407;54
1977;91430;5
1977;91460;15
1977;91530;
1977;91536;11
1977;91540;272
1977;91669;11
1977;91798;42
1977;94001;1517
1977;94343;14
1977;94663;5
1977;94883;4
1977;94884;23
1977;94885;2
1977;94886;3
1977;94887;1
1977;94888;7
1977;95001;3114
1977;95015;285
1977;95025;539
1977;95200;219
1977;97001;1353
1977;97161;98
1977;97511;61
1977;97666;48
1977;97777;6
1977;97889;37
1977;99001;1303
1977;99524;404
1977;99624;171
1977;99773;1227
1978;;661970
1978;05001;352862
1978;05002;2009
1978;05004;204
1978;05021;433
1978;05030;2788
1978;05031;1739
1978;05034;4087
1978;05036;506
1978;05038;935
1978;05040;890
1978;05042;2448
1978;05044;558
1978;05045;8812
1978;05051;2341
1978;05055;652
1978;05059;707
1978;05079;4817
1978;05086;359
1978;05088;48755
1978;05091;719
1978;05093;1317
1978;05101;2836
1978;05107;437
1978;05113;573
1978;05120;1568
1978;05125;580
1978;05129;10498
1978;05134;543
1978;05138;1441
1978;05142;549
1978;05145;597
1978;05147;2913
1978;05148;4010
1978;05150;434
1978;05154;7818
1978;05172;4156
1978;05190;1281
1978;05197;1538
1978;05206;453
1978;05209;1772
1978;05212;7969
1978;05234;1608
1978;05237;1871
1978;05240;1298
1978;05250;3285
1978;05264;742
1978;05266;34177
1978;05282;2320
1978;05284;1842
1978;05306;415
1978;05308;5304
1978;05310;947
1978;05313;986
1978;05315;544
1978;05318;4445
1978;05321;672
1978;05347;588
1978;05353;486
1978;05360;36669
1978;05361;1565
1978;05364;1647
1978;05368;1552
1978;05376;7391
1978;05380;5418
1978;05390;653
1978;05400;1931
1978;05411;944
1978;05425;795
1978;05440;5358
1978;05467;741
1978;05475;207
1978;05480;1051
1978;05483;1003
1978;05490;3085
1978;05495;1530
1978;05501;266
1978;05541;1979
1978;05543;609
1978;05576;851
1978;05579;4091
1978;05585;1158
1978;05591;958
1978;05604;1609
1978;05607;1710
1978;05615;17395
1978;05628;641
1978;05631;8032
1978;05642;1527
1978;05647;531
1978;05649;1360
1978;05652;527
1978;05656;1155
1978;05658;263
1978;05659;1383
1978;05660;1074
1978;05664;2027
1978;05665;2231
1978;05667;1429
1978;05670;1746
1978;05674;1619
1978;05679;2821
1978;05686;2830
1978;05690;953
1978;05697;2803
1978;05736;2663
1978;05756;3429
1978;05761;1306
1978;05789;1890
1978;05790;1892
1978;05792;553
1978;05809;1096
1978;05819;393
1978;05837;8286
1978;05842;557
1978;05847;2556
1978;05854;970
1978;05856;664
1978;05858;1073
1978;05861;1248
1978;05873;479
1978;05885;554
1978;05887;4067
1978;05890;1941
1978;05893;744
1978;05895;1556
1978;08001;169617
1978;08078;5139
1978;08137;2428
1978;08141;1237
1978;08296;2997
1978;08372;1339
1978;08421;2176
1978;08433;9022
1978;08436;1536
1978;08520;2049
1978;08549;357
1978;08558;1165
1978;08560;1637
1978;08573;2861
1978;08606;2244
1978;08634;2095
1978;08638;8765
1978;08675;1094
1978;08685;2710
1978;08758;46124
1978;08770;907
1978;08832;805
1978;08849;707
1978;11001;898604
1978;13001;111301
1978;13006;1443
1978;13030;602
1978;13042;519
1978;13052;5711
1978;13062;895
1978;13074;1017
1978;13140;2025
1978;13160;375
1978;13188;1026
1978;13212;1140
1978;13222;982
1978;13244;6142
1978;13248;715
1978;13268;572
1978;13300;922
1978;13430;12242
1978;13433;2328
1978;13440;1000
1978;13442;4011
1978;13458;463
1978;13468;4470
1978;13473;878
1978;13490;277
1978;13549;1530
1978;13580;361
1978;13600;629
1978;13620;780
1978;13647;1550
1978;13650;902
1978;13654;2313
1978;13655;606
1978;13657;3505
1978;13667;1064
1978;13670;1257
1978;13673;1021
1978;13683;1360
1978;13688;1460
1978;13744;1064
1978;13760;924
1978;13780;987
1978;13810;977
1978;13836;7036
1978;13838;1141
1978;13873;1460
1978;13894;948
1978;15001;20519
1978;15022;219
1978;15047;1333
1978;15051;462
1978;15087;861
1978;15090;206
1978;15092;297
1978;15097;875
1978;15104;556
1978;15106;229
1978;15109;554
1978;15114;87
1978;15131;363
1978;15135;323
1978;15162;472
1978;15172;401
1978;15176;6192
1978;15180;488
1978;15183;901
1978;15185;460
1978;15187;255
1978;15189;475
1978;15204;967
1978;15212;373
1978;15215;240
1978;15218;356
1978;15223;398
1978;15224;312
1978;15226;183
1978;15232;459
1978;15236;182
1978;15238;14672
1978;15244;459
1978;15248;350
1978;15272;721
1978;15276;533
1978;15293;304
1978;15296;489
1978;15299;2207
1978;15317;222
1978;15322;1315
1978;15325;480
1978;15332;420
1978;15362;187
1978;15367;707
1978;15368;425
1978;15377;361
1978;15380;327
1978;15401;135
1978;15403;384
1978;15407;1258
1978;15425;542
1978;15442;515
1978;15455;1086
1978;15464;530
1978;15466;519
1978;15469;2584
1978;15476;456
1978;15480;657
1978;15491;1341
1978;15494;533
1978;15500;239
1978;15507;633
1978;15511;318
1978;15514;302
1978;15516;3458
1978;15518;158
1978;15522;216
1978;15531;770
1978;15533;144
1978;15537;607
1978;15542;743
1978;15550;123
1978;15572;4004
1978;15580;465
1978;15599;989
1978;15600;489
1978;15621;316
1978;15632;1126
1978;15638;299
1978;15646;1440
1978;15660;198
1978;15664;489
1978;15667;446
1978;15673;552
1978;15676;336
1978;15681;465
1978;15686;678
1978;15690;319
1978;15693;1099
1978;15696;288
1978;15720;301
1978;15723;169
1978;15740;600
1978;15753;1359
1978;15755;760
1978;15757;785
1978;15759;16357
1978;15761;380
1978;15762;272
1978;15763;662
1978;15764;529
1978;15774;342
1978;15776;541
1978;15778;562
1978;15790;603
1978;15798;530
1978;15804;1029
1978;15806;956
1978;15808;256
1978;15810;411
1978;15814;781
1978;15816;404
1978;15820;349
1978;15822;473
1978;15832;131
1978;15835;776
1978;15837;763
1978;15839;230
1978;15842;759
1978;15861;1245
1978;15879;333
1978;15897;529
1978;17001;61818
1978;17013;2516
1978;17042;3943
1978;17050;1397
1978;17088;991
1978;17174;6924
1978;17272;1126
1978;17380;8417
1978;17388;646
1978;17433;1935
1978;17442;603
1978;17444;1398
1978;17446;210
1978;17486;2173
1978;17495;495
1978;17513;1771
1978;17524;1208
1978;17541;2178
1978;17614;6263
1978;17616;1094
1978;17653;2325
1978;17662;1949
1978;17665;438
1978;17777;3100
1978;17867;875
1978;17873;4719
1978;17877;1592
1978;18001;14209
1978;18029;351
1978;18094;644
1978;18150;1341
